time,L2.i,L3.i,L1.i,L1.ICP.di,L2.ICP.di,C2.vinternal,C1.vinternal,L2.iinternal,L3.iinternal,L1.iinternal
0.02516024222,0.0022146487,0.5226979411,0.7229843883,219.7438368,-0.2828282753,0.9208418288,-2.272888085,0.0022146487,0.5226979411,0.7229843883
0.02541226061,0.002136491774,0.5590120395,0.7781815897,218.067709,-0.3371096525,0.8525474374,-2.251096965,0.002136491774,0.5590120395,0.7781815897
0.02567020727,0.002042596124,0.5931197281,0.8340578366,214.9332292,-0.3905135429,0.7781106506,-2.214167922,0.002042596124,0.5931197281,0.8340578366
0.02592982576,0.001934512886,0.6241069129,0.8892942145,210.3497169,-0.4416626528,0.6989737268,-2.162299011,0.001934512886,0.6241069129,0.8892942145
0.02619485535,0.001810864901,0.6520763445,0.9442632042,204.2238253,-0.4908930571,0.6142881449,-2.094490593,0.001810864901,0.6520763445,0.9442632042
0.02646397818,0.001672414339,0.6764980587,0.9982242767,196.5509216,-0.5373972381,0.524778074,-2.01074907,0.001672414339,0.6764980587,0.9982242767
0.02673735926,0.001519483749,0.6970252668,1.050727418,187.3143323,-0.5807339951,0.4307888548,-1.910933424,0.001519483749,0.6970252668,1.050727418
0.02701655695,0.001351673383,0.7133807706,1.101541394,176.4513643,-0.6205858764,0.3322350654,-1.794407869,0.001351673383,0.7133807706,1.101541394
0.02729990673,0.001170671712,0.7250883635,1.149811746,164.0348231,-0.6561645301,0.2302389051,-1.661989033,0.001170671712,0.7250883635,1.149811746
0.02758984011,0.0009757924401,0.7318670158,1.195365126,149.9803583,-0.6872126107,0.1245441574,-1.512811683,0.0009757924401,0.7318670158,1.195365126
0.02788490515,0.0007690734612,0.7332991972,1.237349994,134.3952601,-0.7129674952,0.01638589032,-1.348048527,0.0007690734612,0.7332991972,1.237349994
0.02818722339,0.0005503342198,0.7290230797,1.275413478,117.2250545,-0.733028468,-0.09420308893,-1.167157125,0.0005503342198,0.7290230797,1.275413478
0.02849649355,0.000321333978,0.7186578711,1.308808067,98.56130143,-0.7467207716,-0.2061886753,-0.9711382181,0.000321333978,0.7186578711,1.308808067
0.02881470503,8.24456103e-05,0.7017511237,1.336984475,78.38233185,-0.7534776666,-0.3192275954,-0.7598034596,8.24456103e-05,0.7017511237,1.336984475
0.02914319176,-0.0001651313257,0.677809639,1.359194973,56.72553921,-0.7525694144,-0.4325465377,-0.5335909793,-0.0001651313257,0.677809639,1.359194973
0.02948559343,-0.0004214408045,0.6460773456,1.374657531,33.5041834,-0.7431183241,-0.5458845817,-0.2916538296,-0.0004214408045,0.6460773456,1.374657531
0.02984818098,-0.0006876635842,0.6052945678,1.382279022,8.488217196,-0.7237593084,-0.6593165217,-0.03168083447,-0.0006876635842,0.6052945678,1.382279022
0.03024907811,-0.0009717183718,0.5521748895,1.380110009,-19.296664,-0.6914618097,-0.7753142677,0.2562962139,-0.0009717183718,0.5521748895,1.380110009
0.03086050053,-0.001374299672,0.4566532491,1.355500577,-60.95920652,-0.62130416,-0.9296742596,0.6865764336,-0.001374299672,0.4566532491,1.355500577
0.031240841,-0.001600381407,0.3896273997,1.327548341,-85.85298596,-0.5660500337,-1.010041381,0.9427298146,-0.001600381407,0.3896273997,1.327548341
0.03165371656,-0.001820104704,0.311478531,1.286752223,-111.4914106,-0.4968591641,-1.082279365,1.205698579,-0.001820104704,0.311478531,1.286752223
0.03206659212,-0.002009516591,0.2289031175,1.235740383,-135.2693106,-0.4193072656,-1.137892786,1.448658123,-0.002009516591,0.2289031175,1.235740383
0.03247946768,-0.002165417853,0.1431870342,1.175364644,-156.787222,-0.3347896394,-1.176103023,1.667528584,-0.002165417853,0.1431870342,1.175364644
0.03283359056,-0.00227043193,0.06817996287,1.116882394,-173.1671402,-0.2577134773,-1.194618677,1.833261995,-0.00227043193,0.06817996287,1.116882394
0.03318771344,-0.002347568536,-0.007292839295,1.052971487,-187.4153251,-0.1774427837,-1.199797355,1.976514748,-0.002347568536,-0.007292839295,1.052971487
0.03348721142,-0.002390315508,-0.07084486393,0.9952628465,-197.6705822,-0.1078249902,-1.19376064,2.078803387,-0.002390315508,-0.07084486393,0.9952628465
0.03375402553,-0.002410712097,-0.1267951368,0.9414667539,-205.3418962,-0.04495459622,-1.180409717,2.154576031,-0.002410712097,-0.1267951368,0.9414667539
0.033985131,-0.002414776091,-0.1744556197,0.8933562269,-210.8271103,0.009788124867,-1.162860689,2.208080995,-0.002414776091,-0.1744556197,0.8933562269
0.03421623648,-0.002406195626,-0.2211263663,0.8441054412,-215.2054243,0.06444064127,-1.139861664,2.250028963,-0.002406195626,-0.2211263663,0.8441054412
0.03444734195,-0.002385012135,-0.2665790839,0.7939729876,-218.4537614,0.1188081751,-1.111540876,2.280199243,-0.002385012135,-0.2665790839,0.7939729876
0.03468508551,-0.002350181492,-0.3118323702,0.7417578964,-220.5982814,0.1740580926,-1.077016073,2.298777617,-0.002350181492,-0.3118323702,0.7417578964
0.03492282907,-0.002302326669,-0.3553278275,0.6891785121,-221.5169242,0.2283393393,-1.037218558,2.304618368,-0.002302326669,-0.3553278275,0.6891785121
0.03516750848,-0.002239750446,-0.3980202329,0.6349928785,-221.1769652,0.2829035016,-0.9909896352,2.297294575,-0.002239750446,-0.3980202329,0.6349928785
0.03541431993,-0.002163308058,-0.4387211312,0.5805817774,-219.5151515,0.3362259767,-0.939215558,2.27624557,-0.002163308058,-0.4387211312,0.5805817774
0.0356664857,-0.002071867402,-0.477619864,0.5255841461,-216.4596639,0.3886447229,-0.8813035725,2.240700604,-0.002071867402,-0.477619864,0.5255841461
0.03592353505,-0.001965363366,-0.5142483589,0.4704927751,-211.9524808,0.4395683053,-0.8174207009,2.190090876,-0.001965363366,-0.5142483589,0.4704927751
0.03618466325,-0.001844141267,-0.5481093032,0.4158973216,-205.9643747,0.4883673448,-0.7479276942,2.124153084,-0.001844141267,-0.5481093032,0.4158973216
0.03645164162,-0.001707468428,-0.5790249573,0.3618854522,-198.4153334,0.5348831701,-0.6725599366,2.042061908,-0.001707468428,-0.5790249573,0.3618854522
0.03672306284,-0.001556305181,-0.6064154782,0.3092343754,-189.3162602,0.5783107569,-0.5919885492,1.943982665,-0.001556305181,-0.6064154782,0.3092343754
0.03700006068,-0.001390469246,-0.6299858746,0.2582438421,-178.6178514,0.6183194308,-0.5062402694,1.829422964,-0.001390469246,-0.6299858746,0.2582438421
0.03728258047,-0.001210580895,-0.6493037208,0.2094860857,-166.3199562,0.6543039064,-0.4157619824,1.698418565,-0.001210580895,-0.6493037208,0.2094860857
0.03757053281,-0.001017522144,-0.6639510388,0.1635603822,-152.4447482,0.685696106,-0.3211084734,1.551238838,-0.001017522144,-0.6639510388,0.1635603822
0.03786512403,-0.0008114987996,-0.673566421,0.1209010673,-136.9665368,0.7120151521,-0.2224960618,1.387644337,-0.0008114987996,-0.673566421,0.1209010673
0.0381658273,-0.0005941367517,-0.6777170271,0.08224232982,-119.9654328,0.7326079991,-0.1208144929,1.208514187,-0.0005941367517,-0.6777170271,0.08224232982
0.03847458784,-0.0003655411674,-0.6760070607,0.04804066177,-101.4036469,0.7469654135,-0.0162320301,1.013484068,-0.0003655411674,-0.6760070607,0.04804066177
0.0387913961,-0.000127521617,-0.6680007128,0.01906392892,-81.37562787,0.7544104626,0.09029337453,0.8035832041,-0.000127521617,-0.6680007128,0.01906392892
0.03911915184,0.0001199353471,-0.6531575699,-0.00409478719,-59.81765046,0.7542682315,0.1986140726,0.5781860961,0.0001199353471,-0.6531575699,-0.00409478719
0.03945982279,0.0003756708517,-0.6308455447,-0.02055911969,-36.74966696,0.745668498,0.3080244167,0.3375543024,0.0003756708517,-0.6308455447,-0.02055911969
0.03982088919,0.0006418678098,-0.5998391185,-0.02934322109,-11.85606242,0.7272585172,0.4191595669,0.07847097709,0.0006418678098,-0.5998391185,-0.02934322109
0.04021691733,0.0009241256787,-0.5576094714,-0.02860034397,15.60109232,0.6963479844,0.5337976895,-0.2066113575,0.0009241256787,-0.5576094714,-0.02860034397
0.04088656513,0.001366485726,-0.4685248345,-0.002776702698,61.23527777,0.6198959182,0.7059583387,-0.6788358083,0.001366485726,-0.4685248345,-0.002776702698
0.04126396896,0.001590293666,-0.4097849421,0.02501638856,85.87625611,0.5646480255,0.7887739112,-0.9329369101,0.001590293666,-0.4097849421,0.02501638856
0.04168921423,0.001815460749,-0.3374936371,0.06718822792,112.1679254,0.4928476767,0.8681460489,-1.203271603,0.001815460749,-0.3374936371,0.06718822792
0.04211445951,0.00200820215,-0.2599699037,0.1201289525,136.4487945,0.4122256579,0.9315523955,-1.452056106,0.00200820215,-0.2599699037,0.1201289525
0.042492412,0.002149489882,-0.1877805149,0.1754584227,155.9909095,0.3345171289,0.9737195247,-1.651495526,0.002149489882,-0.1877805149,0.1754584227
0.04287036449,0.00226044689,-0.1135413039,0.2377652169,173.3271142,0.2519609981,1.002028187,-1.827607637,0.00226044689,-0.1135413039,0.2377652169
0.04319714698,0.00233073084,-0.04849205299,0.2965850541,186.349321,0.1777854191,1.015106498,-1.959156327,0.00233073084,-0.04849205299,0.2965850541
0.04348879844,0.002372710268,0.009661880055,0.3524261663,196.3122884,0.1099065307,1.017787372,-2.059138202,0.002372710268,0.009661880055,0.3524261663
0.0437804499,0.00239476129,0.06741152524,0.4109339027,204.6229055,0.0411845644,1.012011827,-2.141809219,0.00239476129,0.06741152524,0.4109339027
0.04401401936,0.002397914664,0.1130502244,0.4593819526,210.0395461,-0.01418960888,1.001349974,-2.195063962,0.002397914664,0.1130502244,0.4593819526
0.04424758881,0.002388145074,0.1578869079,0.5089632528,214.3223072,-0.06942186815,0.9854042958,-2.236483857,0.002388145074,0.1578869079,0.5089632528
0.04448115827,0.002365510931,0.2016870296,0.5594101527,217.448147,-0.1243136068,0.9642828148,-2.265847813,0.002365510931,0.2016870296,0.5594101527
0.04472103203,0.002328995325,0.245350408,0.6118336249,219.4365595,-0.1799897226,0.9373460365,-2.283290918,0.002328995325,0.245350408,0.6118336249
0.04496090579,0.002279246443,0.287439629,0.6645843948,220.175772,-0.2346103693,0.9052679968,-2.287754073,0.002279246443,0.287439629,0.6645843948
0.04520650333,0.002214893091,0.3286615368,0.7186193845,219.6340249,-0.2891885288,0.8673102871,-2.278850956,0.002214893091,0.3286615368,0.7186193845
0.04545546564,0.0021361904,0.3682754506,0.7730929561,217.747183,-0.342729536,0.8238033066,-2.255967555,0.0021361904,0.3682754506,0.7730929561
0.04570829964,0.002042885553,0.4060288784,0.8277606938,214.4645283,-0.3949624631,0.7747320924,-2.218593441,0.002042885553,0.4060288784,0.8277606938
0.04596682417,0.001934146198,0.4418160458,0.8826201445,209.7056866,-0.4458021405,0.7198063743,-2.165895534,0.001934146198,0.4418160458,0.8826201445
0.04622898657,0.001810842623,0.4749709568,0.9368096454,203.4639468,-0.4943355667,0.6595934636,-2.097856735,0.001810842623,0.4749709568,0.9368096454
0.04649681842,0.001672183513,0.5053623597,0.9902901844,195.658717,-0.5404751257,0.5938279514,-2.013644185,0.001672183513,0.5053623597,0.9902901844
0.04676948525,0.00151885421,0.5324822789,1.042394014,186.2862445,-0.5835015064,0.5229604473,-1.913259488,0.00151885421,0.5324822789,1.042394014
0.04704717326,0.00135124263,0.555950831,1.092634634,175.332838,-0.622931951,0.447282384,-1.796590671,0.00135124263,0.555950831,1.092634634
0.04733090136,0.001169358549,0.5754351401,1.140629691,162.7595482,-0.6583202939,0.3669185071,-1.663256924,0.001169358549,0.5754351401,1.140629691
0.04761969149,0.0009746832556,0.5904601819,1.185623848,148.6303565,-0.6889737966,0.2826377494,-1.513967862,0.0009746832556,0.5904601819,1.185623848
0.04791544334,0.0007669949,0.6007112602,1.227283904,132.8890748,-0.7144940757,0.194465095,-1.348160792,0.0007669949,0.6007112602,1.227283904
0.04821726873,0.0005482081205,0.6057427402,1.264818062,115.6379846,-0.7341824831,0.1033387478,-1.166944405,0.0005482081205,0.6057427402,1.264818062
0.04852733889,0.0003183069692,0.605173232,1.297784187,96.82939874,-0.7475448461,0.009387687433,-0.9698505127,0.0003183069692,0.605173232,1.297784187
0.04884572576,7.90897074e-05,0.5985645808,1.325409281,76.55646109,-0.7538904513,-0.08650027622,-0.7578914508,7.90897074e-05,0.5985645808,1.325409281
0.04917538761,-0.0001694360506,0.5853843477,1.347073042,54.75510531,-0.7525262819,-0.1841412611,-0.5304394347,-0.0001694360506,0.5853843477,1.347073042
0.04951881129,-0.0004264040546,0.5649740897,1.36188421,31.41592905,-0.742533802,-0.2829620843,-0.2874496428,-0.0004264040546,0.5649740897,1.36188421
0.04988417944,-0.0006943242279,0.5360697418,1.368760676,6.182640671,-0.7224340828,-0.3835827928,-0.02529004435,-0.0006943242279,0.5360697418,1.368760676
0.05028988656,-0.0009810264368,0.4957828604,1.365562831,-21.92731807,-0.6889974589,-0.4882923107,0.2661049926,-0.0009810264368,0.4957828604,1.365562831
0.05080766157,-0.001323305369,0.4329319233,1.345022855,-57.23987115,-0.630169337,-0.6086278163,0.6311774217,-0.001323305369,0.4329319233,1.345022855
0.05119401134,-0.001556483708,0.3786326937,1.317963678,-82.66575191,-0.5754041019,-0.6869834929,0.8933086268,-0.001556483708,0.3786326937,1.317963678
0.05158913917,-0.001771310801,0.3175088845,1.280361989,-107.4181377,-0.5105922614,-0.7556924569,1.14783151,-0.001771310801,0.3175088845,1.280361989
0.05198426701,-0.00195895761,0.2516940349,1.233292421,-130.5273288,-0.4379459646,-0.8118332444,1.384754016,-0.00195895761,0.2516940349,1.233292421
0.05237939484,-0.002116530494,0.182227081,1.177475423,-151.6377224,-0.3585947362,-0.854583255,1.600433658,-0.002116530494,0.182227081,1.177475423
0.05273263622,-0.002229954326,0.1179235339,1.120865418,-168.5520131,-0.2829332078,-0.8809604614,1.772550121,-0.002229954326,0.1179235339,1.120865418
0.05308587759,-0.00231601411,0.05237966333,1.058639659,-183.4006517,-0.2038029676,-0.895855162,1.922919472,-0.00231601411,0.05237966333,1.058639659
0.05339195703,-0.00236762598,-0.004783354653,1.00076835,-194.454611,-0.1331914226,-0.8993603591,2.034192403,-0.00236762598,-0.004783354653,1.00076835
0.05369803648,-0.0023974223,-0.06172698153,0.9397852825,-203.717992,-0.06133852818,-0.8941274428,2.126720167,-0.0023974223,-0.06172698153,0.9397852825
0.0539456197,-0.002405362416,-0.107262417,0.8885642987,-209.8418594,-0.002782525986,-0.8835510998,2.187260375,-0.002405362416,-0.107262417,0.8885642987
0.05419320292,-0.002398800563,-0.1520275908,0.835983047,-214.7008218,0.05577288896,-0.8673843375,2.234608795,-0.002398800563,-0.1520275908,0.835983047
0.05444078614,-0.002377770452,-0.195749405,0.7823584928,-218.2655056,0.1140216778,-0.8457401581,2.268480566,-0.002377770452,-0.195749405,0.7823584928
0.05468881335,-0.002342326006,-0.2382362331,0.7279160002,-220.517206,0.1716426196,-0.8187118927,2.288694953,-0.002342326006,-0.2382362331,0.7279160002
0.05493687229,-0.002292703122,-0.2791543901,0.6730732589,-221.4347346,0.2282508131,-0.7865088697,2.295057852,-0.002292703122,-0.2791543901,0.6730732589
0.05518839321,-0.00222822002,-0.3187804148,0.6174039872,-220.9967802,0.2842221,-0.7487930264,2.287324523,-0.00222822002,-0.3187804148,0.6174039872
0.05544102077,-0.0021495031,-0.35644346,0.5617753865,-219.172812,0.3386415314,-0.7060322324,2.265229208,-0.0021495031,-0.35644346,0.5617753865
0.05569847578,-0.002055408438,-0.3923770366,0.5057392463,-215.898784,0.3919193891,-0.6577197106,2.228083657,-0.002055408438,-0.3923770366,0.5057392463
0.05595884034,-0.001946633943,-0.4259642224,0.4501132763,-211.1566438,0.4431702239,-0.6043394767,2.17574835,-0.001946633943,-0.4259642224,0.4501132763
0.05622367884,-0.001822692654,-0.4570587637,0.3949890925,-204.8892322,0.4922701826,-0.545763288,2.107637558,-0.001822692654,-0.4570587637,0.3949890925
0.05649317729,-0.001683683554,-0.4853027958,0.340794284,-197.0614211,0.5387253363,-0.4821630945,2.023412683,-0.001683683554,-0.4853027958,0.340794284
0.05676686322,-0.001530233275,-0.5102731513,0.2881138202,-187.6723962,0.581948928,-0.4139392089,1.923100072,-0.001530233275,-0.5102731513,0.2881138202
0.05704615493,-0.001362051474,-0.5317102261,0.2372027529,-176.6672452,0.6216232184,-0.3410835829,1.806146571,-0.001362051474,-0.5317102261,0.2372027529
0.05733010251,-0.001180394039,-0.5491506902,0.1887920287,-164.0910331,0.6570460202,-0.2642608182,1.673062236,-0.001180394039,-0.5491506902,0.1887920287
0.05762013825,-0.0009852273475,-0.5622937006,0.1432256957,-149.9043164,0.6878356878,-0.1835809114,1.523459537,-0.0009852273475,-0.5622937006,0.1432256957
0.05791591671,-0.0007778587157,-0.5707276681,0.1011851762,-134.1624066,0.7133473588,-0.09971677038,1.357951904,-0.0007778587157,-0.5707276681,0.1011851762
0.05821854888,-0.0005588262201,-0.5740939423,0.06317224429,-116.8647514,0.7330811569,-0.01302588617,1.176563958,-0.0005588262201,-0.5740939423,0.06317224429
0.05852865984,-0.000329239462,-0.5719966395,0.0298219582,-98.05231213,0.7464255115,0.07589554389,0.9797579452,-0.000329239462,-0.5719966395,0.0298219582
0.05884754408,-9.000554945e-05,-0.5640142531,0.001768956263,-77.74637833,0.7527660691,0.1665182402,0.7677925892,-9.000554945e-05,-0.5640142531,0.001768956263
0.0591772509,0.0001581793723,-0.5496442289,-0.0202894118,-55.94113139,0.7513793381,0.2583628732,0.5406494299,0.0001581793723,-0.5496442289,-0.0202894118
0.05952109494,0.0004150628241,-0.5282103863,-0.03552161325,-32.57348904,0.7413555518,0.3510565836,0.2977249986,0.0004150628241,-0.5282103863,-0.03552161325
0.05988641931,0.0006825165071,-0.4985161188,-0.04282094153,-7.344927877,0.7212373032,0.4448616768,0.03599347957,0.0006825165071,-0.4985161188,-0.04282094153
0.06029319992,0.0009694687276,-0.4575524771,-0.04007309143,20.83492762,0.6876838833,0.5421246909,-0.255712751,0.0009694687276,-0.4575524771,-0.04007309143
0.06080993472,0.001310402757,-0.3945823521,-0.02015967577,56.06678921,0.6289535438,0.6523005555,-0.6194445205,0.001310402757,-0.3945823521,-0.02015967577
0.06119634822,0.001543148928,-0.3404364726,0.006449784359,81.48768386,0.5741860484,0.723262347,-0.8811630458,0.001543148928,-0.3404364726,0.006449784359
0.06159110399,0.001757308196,-0.2798224191,0.04354424498,106.2059066,0.5094551916,0.784406645,-1.134982872,0.001757308196,-0.2798224191,0.04354424498
0.06198585976,0.001944349476,-0.2147986281,0.09008443262,129.2823886,0.4369144756,0.8331247524,-1.371238081,0.001944349476,-0.2147986281,0.09008443262
0.06238061552,0.002101390682,-0.1463852241,0.1453513767,150.362673,0.3576877774,0.8686485042,-1.586299758,0.002101390682,-0.1463852241,0.1453513767
0.06273360235,0.00221443167,-0.08321504048,0.2014668528,167.2566228,0.2821353799,0.8887762127,-1.757951214,0.00221443167,-0.08321504048,0.2014668528
0.06308658917,0.002300168311,-0.01898231662,0.2631873059,182.0875516,0.2031230165,0.897646718,-1.907902536,0.002300168311,-0.01898231662,0.2631873059
0.06339245988,0.002351552931,0.03691503595,0.3206155453,193.1290476,0.1326159896,0.8961372979,-2.018859454,0.002351552931,0.03691503595,0.3206155453
0.0636983306,0.002381169334,0.0924816387,0.3811499758,202.3824051,0.06087104793,0.8860986892,-2.111112147,0.002381169334,0.0924816387,0.3811499758
0.06394564789,0.002388999073,0.136811774,0.4319845415,208.4979334,0.002426308726,0.8718057304,-2.171440314,0.002388999073,0.136811774,0.4319845415
0.06419296518,0.002382369912,0.1803122105,0.4841761975,213.3513719,-0.05601789888,0.85208159,-2.21861644,0.002382369912,0.1803122105,0.4841761975
0.06444028247,0.002361315477,0.2227159174,0.5374090274,216.9134393,-0.1141564746,0.8270461034,-2.252356657,0.002361315477,0.2227159174,0.5374090274
0.06468811507,0.002325876734,0.2638465507,0.5914737701,219.1659524,-0.1716866343,0.7967835336,-2.272484558,0.002325876734,0.2638465507,0.5914737701
0.06493600282,0.002276287527,0.3033696119,0.645944042,220.086544,-0.2282119126,0.7615174485,-2.278794594,0.002276287527,0.3033696119,0.645944042
0.06518738513,0.002211858898,0.3415485832,0.7012443133,219.6535409,-0.2841110487,0.7208726461,-2.271037146,0.002211858898,0.3415485832,0.7012443133
0.06543990735,0.002133210655,0.3777301052,0.756511284,217.8358157,-0.3384691456,0.6753518567,-2.248941217,0.002133210655,0.3777301052,0.756511284
0.06569725471,0.002039207315,0.4121253881,0.8121808703,214.5693752,-0.3916887024,0.6244233181,-2.211818879,0.002039207315,0.4121253881,0.8121808703
0.06595754475,0.001930530233,0.4441379063,0.8674459295,209.8353752,-0.4428923192,0.5685949497,-2.159522769,0.001930530233,0.4441379063,0.8674459295
0.06622230111,0.001806706994,0.473611802,0.922204405,203.5771671,-0.4919475365,0.5077431142,-2.091472999,0.001806706994,0.473611802,0.922204405
0.06649173257,0.001667824495,0.5001959119,0.9760335119,195.7589563,-0.5383655802,0.442045742,-2.007324166,0.001667824495,0.5001959119,0.9760335119
0.06676535449,0.001514513034,0.5234743317,1.028346644,186.3800328,-0.5815572048,0.371921592,-1.907104219,0.001514513034,0.5234743317,1.028346644
0.06704457843,0.001346485359,0.5431845249,1.078885995,175.3856562,-0.62120431,0.2973671741,-1.790262136,0.001346485359,0.5431845249,1.078885995
0.06732846873,0.001164986506,0.5588767125,1.126924637,162.8201319,-0.6566067887,0.2190616973,-1.657300268,0.001164986506,0.5588767125,1.126924637
0.06761843373,0.0009699972598,0.5702473868,1.172113017,148.6449954,-0.6873804513,0.1371267065,-1.507841792,0.0009699972598,0.5702473868,1.172113017
0.06791415085,0.0007628077071,0.5768960432,1.213774077,132.9142997,-0.7128833109,0.05224318421,-1.342487132,0.0007628077071,0.5768960432,1.213774077
0.06821670507,0.0005439727349,0.5784655812,1.251401436,115.62876,-0.7326136614,-0.03521492524,-1.161274613,0.0005439727349,0.5784655812,1.251401436
0.0685267406,0.0003145863236,0.5745663861,1.284362251,96.82812302,-0.7459619741,-0.1246446656,-0.9646540927,0.0003145863236,0.5745663861,1.284362251
0.06884552859,7.557083828e-05,0.5647807855,1.312018578,76.53494872,-0.7523136528,-0.2154973901,-0.7528980734,7.557083828e-05,0.5647807855,1.312018578
0.06917512861,-0.0001723876327,0.5486073296,1.333672666,54.74261286,-0.7509468734,-0.3072810235,-0.5259804469,-0.0001723876327,0.5486073296,1.333672666
0.06951882325,-0.0004290158846,0.5253694274,1.348488932,31.38994603,-0.7409542787,-0.3995917267,-0.2833189239,-0.0004290158846,0.5253694274,1.348488932
0.06988393581,-0.0006961763248,0.4938558445,1.355355254,6.179456209,-0.7208839377,-0.4926474002,-0.02190125751,-0.0006961763248,0.4938558445,1.355355254
0.07029022732,-0.0009826578632,0.4510191803,1.352144441,-21.96522649,-0.6874236257,-0.5886444773,0.2692870459,-0.0009826578632,0.4510191803,1.352144441
0.0708102443,-0.001325540298,0.3853491195,1.331458298,-57.42013394,-0.6283419625,-0.6974567686,0.6351034159,-0.001325540298,0.3853491195,1.331458298
0.07119641592,-0.001557907979,0.3296581373,1.304346509,-82.82235849,-0.5735936821,-0.7664313243,0.8964541426,-0.001557907979,0.3296581373,1.304346509
0.07159177736,-0.001772139421,0.2674770819,1.266660554,-107.5746799,-0.5087480901,-0.8253733409,1.150436089,-0.001772139421,0.2674770819,1.266660554
0.07198713879,-0.001959162609,0.2010259262,1.219501977,-130.6795349,-0.4360749049,-0.8715744467,1.386786241,-0.001959162609,0.2010259262,1.219501977
0.07238250022,-0.002116084881,0.1313338529,1.163593426,-151.7809215,-0.3567049453,-0.9042938736,1.601861615,-0.002116084881,0.1313338529,1.163593426
0.07273552508,-0.002228786481,0.06724502405,1.106973129,-168.6638304,-0.2811282363,-0.9216779403,1.773217369,-0.002228786481,0.06724502405,1.106973129
0.07308854994,-0.002314173813,0.00222532979,1.044751419,-183.4822014,-0.2020997163,-0.9276535421,1.922856389,-0.002314173813,0.00222532979,1.044751419
0.07339419661,-0.002365215762,-0.05419963261,0.9869421655,-194.5031361,-0.1316450984,-0.9235384068,2.033445708,-0.002365215762,-0.05419963261,0.9869421655
0.07369984329,-0.002394522779,-0.1101957822,0.9260349685,-203.7380263,-0.05996031222,-0.910827617,2.125353735,-0.002394522779,-0.1101957822,0.9260349685
0.0739466492,-0.002402127627,-0.1547437447,0.8749735724,-209.8330292,-0.0016466448,-0.8943612577,2.185350872,-0.002402127627,-0.1547437447,0.8749735724
0.07419345512,-0.002395336325,-0.1984030607,0.8225623344,-214.6710339,0.05666294296,-0.8724519966,2.232250421,-0.002395336325,-0.1984030607,0.8225623344
0.07444026104,-0.002374182823,-0.2409091148,0.7691152344,-218.2229666,0.1146672324,-0.845226549,2.265770902,-0.002374182823,-0.2409091148,0.7691152344
0.07468774824,-0.002338678802,-0.2821154143,0.7148022736,-220.4718548,0.1721025541,-0.8127475007,2.28574616,-0.002338678802,-0.2821154143,0.7148022736
0.07493530518,-0.002289063961,-0.3216624116,0.6600814661,-221.3925831,0.2285383966,-0.7752633189,2.291944629,-0.002289063961,-0.3216624116,0.6600814661
0.07518648962,-0.002224611133,-0.359832833,0.6044963084,-220.9627819,0.2843813702,-0.7323514546,2.284106539,-0.002224611133,-0.359832833,0.6044963084
0.07543881959,-0.002145961288,-0.3959525791,0.5489404268,-219.150389,0.3386866532,-0.6845605231,2.261954323,-0.002145961288,-0.3959525791,0.5489404268
0.07569602934,-0.002051957175,-0.4302386308,0.4929616615,-215.8905989,0.3918687002,-0.6313211221,2.224789696,-0.002051957175,-0.4302386308,0.4929616615
0.07595622061,-0.00194327804,-0.4620911863,0.4373728702,-211.163922,0.443045414,-0.5731665548,2.172460069,-0.00194327804,-0.4620911863,0.4373728702
0.07622087535,-0.001819465136,-0.4913477043,0.3822827113,-204.9141397,0.492076214,-0.5099757046,2.104390327,-0.001819465136,-0.4913477043,0.3822827113
0.07649025092,-0.001680578568,-0.5176609689,0.3281035587,-197.1038916,0.538481376,-0.4419206394,2.020218646,-0.001680578568,-0.5176609689,0.3281035587
0.07676380535,-0.001527275009,-0.5406091682,0.2754342238,-187.7337531,0.5816606686,-0.3694471201,1.919987657,-0.001527275009,-0.5406091682,0.2754342238
0.07704298464,-0.001359246155,-0.55993063,0.2245238697,-176.7476505,0.6213022543,-0.2925398046,1.80313212,-0.001359246155,-0.55993063,0.2245238697
0.07732683307,-0.001177746717,-0.5751749962,0.1761045423,-164.1903505,0.6567019704,-0.2119012163,1.670160259,-0.001177746717,-0.5751749962,0.1761045423
0.0776167538,-0.0009827597113,-0.5860366017,0.1305245973,-150.0235247,0.6874757165,-0.1276536257,1.52069679,-0.0009827597113,-0.5860366017,0.1305245973
0.07791244026,-0.0007755629361,-0.5921162916,0.08845913883,-134.3002287,0.7129825233,-0.04048760011,1.355332347,-0.0007755629361,-0.5921162916,0.08845913883
0.07821494677,-0.0005567316928,-0.5930550936,0.05041723726,-117.0226996,0.7327184991,0.04920976881,1.174121563,-0.0005567316928,-0.5930550936,0.05041723726
0.07852494849,-0.0003273364177,-0.5884630973,0.01702683302,-98.22878323,0.7460760561,0.1408356909,0.977494861,-0.0003273364177,-0.5884630973,0.01702683302
0.07884367738,-8.832711262e-05,-0.577921746,-0.01107204263,-77.94329069,0.7524394235,0.2338237966,0.7657487086,-8.832711262e-05,-0.577921746,-0.01107204263
0.07917322258,0.0001596340204,-0.5609254162,-0.03318776369,-56.15759778,0.751088002,0.3276869891,0.5388364938,0.0001596340204,-0.5609254162,-0.03318776369
0.07951681909,0.0004162409108,-0.5367938899,-0.04848749087,-32.81351575,0.7411161829,0.42200762,0.2962073358,0.0004162409108,-0.5367938899,-0.04848749087
